"HGNC.symbol"
"SMARCD1"
"PAK2"
"STAG2"
"SFXN1"
"ARL8B"
"RBM22"
"PTPRF"
"STX12"
"UROD"
"NME4"
"SPPL3"
"NCSTN"
"USP7"
"FADS1"
"MSANTD3-TMEFF1"
"CHRAC1"
"PRC1"
"ZC3H14"
"KIF20A"
"ZNF260"
"GPRC5C"
"GALNT1"
"ITM2A"
"PHF23"
"DKC1"
"MRPL9"
"SEC31A"
"NAA10"
"MRPL27"
"MCM7"
"TRIM59"
"HDDC2"
"NMRAL1"
"CUX1"
"ELOVL5"
"LDB2"
"AP1M1"
"EIF4E"
"NACC1"
"LMAN2"
"RAB6C"
"RAB6A"
"LHFPL6"
"RBM5"
"CCAR1"
"ESD"
"SF3A2"
"FAM107B"
"RTL8C"
"RTL8B"
"RTL8A"
"SS18"
"IER3IP1"
"NUP88"
"EIF6"
"DNPEP"
"RPA3"
"WTAP"
"MCAM"
"UBE2B"
"TOPBP1"
"EIF4E2"
"AURKB"
"SMC3"
"GRN"
"MPND"
"ISLR"
"SP3"
"FAM32A"
"CLK1"
"CLDN5"
"GSTO1"
"RBPMS"
"FAM92A"
"EIF3M"
"FKBP2"
"ALAD"
"DNAJB11"
"UBTF"
"LMO4"
"RNASEH2C"
"DGCR2"
"STARD10"
"SH3GL1"
"FNBP1L"
"NUP85"
"ARPP19"
"QRICH1"
"PCNP"
"KIF5B"
"LAP3"
"LHFPL2"
"SCD"
"GAS1"
"HSPA14"
"ILKAP"
"EPN1"
"UBE2E1"
"NCBP1"
"FAM136A"
"AP2B1"
"TUBB6"
"ZMAT2"
"USP47"
"MRPL3"
"NDUFAF2"
"TRIM44"
"BAZ1B"
"TJP1"
"PCOLCE"
"RANGAP1"
"ZNRD1"
"ELP3"
"LAGE3"
"GLG1"
"EPHB4"
"SYF2"
"PSMG4"
"XPNPEP1"
"GUCY1A3"
"PPP2R5D"
"TMED4"
"NIPSNAP1"
"MRPL50"
"F11R"
"NDUFS4"
"TIMM50"
"PSENEN"
"APH1A"
"TNPO3"
"FNTA"
"ZNF740"
"MBD2"
"LAPTM4B"
"LYAR"
"PRPF38A"
"MYADM"
"ACTN1"
"HIF1A"
"KIAA1191"
"CNOT2"
"USP1"
"VPS72"
"EXOSC8"
"EMP3"
"PDCD6"
"TMEM98"
"PITPNB"
"TRAM1"
"DCTN6"
"RYK"
"PKIG"
"IDH3A"
"AP2M1"
"NSFL1C"
"LUC7L3"
"SREBF2"
"YY1"
"CAV1"
"COL6A2"
"ZBED3"
"DBNL"
"ATIC"
"TAX1BP3"
"GLO1"
"CDH5"
"TRPC4AP"
"CHCHD7"
"SLC39A1"
"PRRC2B"
"MRPS15"
"KIAA0100"
"HADHA"
"TXNRD1"
"HMOX2"
"DHRS3"
"RPF1"
"ZC3H7B"
"OLA1"
"NDUFS3"
"ACADM"
"NDUFS6"
"MAT2B"
"BECN1"
"ASAH1"
"GNG10"
"COQ7"
"TOMM7"
"HARS"
"NPC2"
"NUDT3"
"RRBP1"
"UCK2"
"ZC3H11B"
"ZC3H11A"
"RFC3"
"CDH1"
"ABCF2"
"SFRP1"
"GIMAP4"
"SAFB"
"PPP6R3"
"SRM"
"POLR2B"
"CTSZ"
"ATAD1"
"KIF22"
"DDTL"
"DDT"
"MED21"
"SETD5"
"MRPS18C"
"COPS8"
"TMED10"
"TBL1Y"
"TBL1X"
"LIG1"
"SPARCL1"
"HOXD8"
"CGGBP1"
"DCPS"
"CCZ1B"
"CCZ1"
"NUDT16L1"
"RBM25"
"RABGGTB"
"UTP3"
"USP5"
"PLVAP"
"SEH1L"
"GPBP1"
"CETN2"
"EGFL7"
"RNF2"
"RNF5"
"STARD7"
"CTDNEP1"
"MFF"
"TCEAL8"
"ADSS"
"SERF2"
"UBQLN1"
"ATP6V1A"
"ACOT13"
"CLDN8"
"PPP1R14B"
"CD63"
"C14orf166"
"SRP72"
"SRSF4"
"QDPR"
"FUBP1"
"CTBP2"
"TSPAN13"
"GABARAPL1"
"POFUT2"
"PPP2R5C"
"HMGN3"
"SRP68"
"CDCA7"
"ISCA1"
"NUSAP1"
"WBP1"
"SSNA1"
"WDR82"
"BMPR1A"
"ARL6IP5"
"YKT6"
"PECAM1"
"OGFR"
"MRPS18A"
"CARM1"
"BUB1B"
"PHF10"
"RPA1"
"GEMIN7"
"NHP2"
"NUTF2"
"TUBB2A"
"PRKRA"
"KLHDC3"
"ARPC4"
"TSEN34"
"ACTR1B"
"CDC42SE1"
"PLRG1"
"MIDN"
"EIF2A"
"GNL3"
"MKNK2"
"TMEM123"
"EHMT2"
"TSPAN14"
"MRPS6"
"RAVER1"
"CAPN2"
"PUM2"
"GALK1"
"DDX47"
"SMARCA4"
"LRPAP1"
"CHD3"
"NCAPD2"
"NDUFB11"
"MEIS2"
"ARPC5L"
"GCSH"
"NFE2L1"
"SIVA1"
"M6PR"
"SNX2"
"ING4"
"TOMM40"
"PTPRS"
"EIF2S3"
"EIF4EBP2"
"TXNDC17"
"RPL37"
"HMGA2"
"PBX2"
"KRT8"
"CCNB1"
"RNF181"
"TAB2"
"SUCLG2"
"IQGAP1"
"RBM17"
"MCM5"
"CD151"
"THYN1"
"SULF2"
"PLXND1"
"TMBIM4"
"ENPEP"
"ASH2L"
"SND1"
"TRIM35"
"CHMP2B"
"H1FX"
"MED10"
"SEMA3C"
"RACGAP1"
"SON"
"TPX2"
"PALM"
"RAF1"
"CBR1"
"RAB10"
"CELF1"
"CTCF"
"C11orf98"
"RALB"
"LUC7L2"
"C7orf55-LUC7L2"
"MKI67"
"DUT"
"NUDCD2"
"CBFB"
"PAFAH1B2"
"PPP3R1"
"YEATS4"
"LRRC42"
"GTF2H5"
"ATP6V0D1"
"NDUFC1"
"PDZK1"
"SERPINE2"
"ATP6V1B2"
"PHLDB2"
"TMED7"
"CTSB"
"PRPF40A"
"XRN2"
"SRRT"
"SMARCC1"
"ADPRH"
"BASP1"
"PAFAH1B1"
"CITED2"
"MAD2L1"
"ARF3"
"VASP"
"F2R"
"ZYX"
"TRIL"
"RPL7L1"
"GOLPH3"
"ZC3H15"
"CD34"
"CDCA8"
"RSU1"
"UHRF1"
"HBP1"
"TUBB2B"
"NDE1"
"ACTR1A"
"FKBP10"
"EFNB1"
"TIMP2"
"ARGLU1"
"USP22"
"NENF"
"HPRT1"
"C5orf24"
"PEA15"
"PSME1"
"PAX8"
"UBE2R2"
"PAPSS1"
"RNASEK-C17orf49"
"C17orf49"
"TCEA1"
"LASP1"
"TFG"
"TMEM147"
"NAA50"
"PGD"
"PDHB"
"SSBP3"
"MAP4K4"
"ELP2"
"POLR1C"
"PLAT"
"DCUN1D5"
"MOB1A"
"ATP6V0B"
"SUCLA2"
"TOMM70"
"SYNCRIP"
"TMOD3"
"TUSC3"
"DNMT1"
"BRD7"
"AKIRIN2"
"ASNA1"
"ZRANB2"
"TACC3"
"TSN"
"LSM7"
"PFKL"
"GMNN"
"RRAGA"
"BUB3"
"VCAN"
"ISYNA1"
"COPS7A"
"MCL1"
"DAZAP1"
"TRAP1"
"TFDP1"
"IGF2BP2"
"LTA4H"
"GTF3C6"
"ELOF1"
"BNIP2"
"PITRM1"
"CENPB"
"TAX1BP1"
"EPRS"
"STT3B"
"HIBADH"
"CS"
"POLDIP2"
"CDC20"
"ISOC1"
"ZFAND6"
"MAPK3"
"PQBP1"
"MRPL53"
"CAT"
"SNX1"
"GORASP2"
"NMT1"
"DDX39A"
"MTA1"
"SLC25A17"
"NDN"
"EZH2"
"MRPL28"
"EIF2S2"
"MCM2"
"TARDBP"
"ACTL6A"
"HDAC3"
"GLRX5"
"PMF1"
"TIMP3"
"RSRC2"
"SNX17"
"MRPL34"
"DNAJC8"
"SRRM1"
"CIRBP"
"PSAT1"
"TOR1AIP2"
"PJA1"
"DBN1"
"APOE"
"ODC1"
"USE1"
"DNAJC15"
"PTTG1IP"
"ATP6V0C"
"SLBP"
"EMID1"
"DPM3"
"TMEM176A"
"RAB8A"
"BAG6"
"TTYH3"
"WDR6"
"API5"
"SLC25A11"
"EFEMP2"
"TWSG1"
"NXF1"
"SRSF11"
"BRI3"
"MMP2"
"ATP6AP1"
"NRBP1"
"ARMCX2"
"RFC2"
"GARS"
"LSM2"
"ECH1"
"CLINT1"
"VAMP3"
"FAM96A"
"OAT"
"LY6E"
"FRG1"
"ADIPOR1"
"LGMN"
"PXDN"
"VPS29"
"TXNL1"
"CRTAP"
"CYBA"
"TMEM14C"
"TMEM14B"
"GRSF1"
"XBP1"
"THRAP3"
"CDC123"
"ATP5G1"
"EMCN"
"EFTUD2"
"PRPF8"
"CNDP2"
"AHCY"
"CTXN1"
"H2AFY2"
"ATP1B3"
"VBP1"
"CACYBP"
"KLHDC2"
"ALDH2"
"SRP19"
"AHCYL1"
"ABCE1"
"PSMD2"
"NDUFA13"
"PMPCB"
"IMP3"
"HBE1"
"CRIP2"
"PDCD4"
"IGFBP2"
"MFGE8"
"TP53"
"CDK16"
"PSIP1"
"PRDX3"
"CRIP1"
"ACIN1"
"GLUL"
"MRPL24"
"HSD17B12"
"SMO"
"MCM4"
"RHEB"
"WBP11"
"ZNF22"
"SGTA"
"SNRPA"
"EMD"
"RNASEK"
"GTF2A2"
"ADNP"
"CDV3"
"ENSA"
"CALB1"
"PHC2"
"CENPA"
"CHMP5"
"PPDPF"
"CYB5B"
"SNORD22"
"MEA1"
"DNAJC10"
"BCLAF1"
"CHMP2A"
"MYBBP1A"
"TTC3"
"SNRNP40"
"PARVA"
"TSPAN6"
"G3BP2"
"NDUFS1"
"PPP2CB"
"SNRNP27"
"EI24"
"GHITM"
"COPS4"
"SNW1"
"BNIP3L"
"WDR61"
"BAX"
"HNRNPUL2-BSCL2"
"HNRNPUL2"
"TXNL4A"
"RARS"
"S100G"
"TXNDC12"
"SCPEP1"
"NARS"
"EEF1D"
"CLU"
"SF1"
"MAP1LC3B2"
"MAP1LC3B"
"TGIF2-C20orf24"
"SLC39A7"
"CALML4"
"MFAP4"
"CKAP4"
"MAPKAPK2"
"DLST"
"42987"
"SERINC3"
"CTTN"
"ADAM10"
"ATP2A2"
"PRKCSH"
"DNAJC9"
"RNF4"
"UFC1"
"TNKS2"
"FGFR1"
"MAEA"
"CTNND1"
"SNRPB2"
"AGRN"
"SRRM2"
"SRSF10"
"WLS"
"TMEM50A"
"AKAP12"
"COPS2"
"EIF1B"
"ACTR2"
"ACTR3"
"PLS3"
"RTN4"
"OTUB1"
"TM9SF2"
"MSN"
"GSTM3"
"QARS"
"IGBP1"
"REN"
"SF3A3"
"EMILIN1"
"STUB1"
"TAF15"
"VDAC3"
"LMAN1"
"CDC26"
"TMEM165"
"ILK"
"QKI"
"S100A16"
"VAMP8"
"NID1"
"DARS"
"PSMD1"
"PSMD14"
"CDK1"
"PEG3"
"NR2F2"
"RUVBL2"
"CKS2"
"BCAS2"
"EVL"
"HOXA10"
"SUB1"
"CYB5R3"
"ZNF146"
"SFRP2"
"VPS35"
"ETF1"
"HNRNPD"
"SNRPA1"
"POLR2D"
"PGLS"
"CCND2"
"NPTN"
"PLXNB2"
"GOLGA7"
"PRKACA"
"MMADHC"
"ACLY"
"CRABP2"
"C19orf70"
"COX17"
"ILF3"
"GLYR1"
"PCBD1"
"TM9SF3"
"CBX1"
"MRPL30"
"SLC38A2"
"CUL1"
"PDZK1IP1"
"CORO1B"
"PSMC1"
"SAMM50"
"TBRG1"
"PBX1"
"FAM120A"
"DNAJA2"
"NUCB1"
"ACAA2"
"PSME3"
"UBAP2L"
"NCBP2"
"HAT1"
"YWHAG"
"EDF1"
"SF3B3"
"PDAP1"
"DRG1"
"BCCIP"
"ARL3"
"RAB18"
"SSR4"
"CSE1L"
"PODXL"
"NDUFB2"
"MRPL18"
"AP1S1"
"OLFML3"
"LSM14A"
"FXYD6"
"NCKAP1"
"RAB7A"
"PTK7"
"CMTM3"
"VCP"
"TCF12"
"MRPL42"
"ACO2"
"IK"
"CUTA"
"CDCA3"
"TOP2B"
"MGST1"
"COPB1"
"TSPAN31"
"CCNB2"
"DDX6"
"DYNLL2"
"CHCHD3"
"TOMM22"
"HNRNPH2"
"IPO5"
"CXXC5"
"CRK"
"PCBP4"
"MRPS16"
"UBE2L5P"
"MTA2"
"CBX5"
"SMC4"
"TGFBI"
"CSNK1D"
"JPT2"
"ALCAM"
"RAN"
"RAMP2"
"LDB1"
"FH"
"ARPC1A"
"LRRC59"
"RAD23B"
"RER1"
"SPCS1"
"ATP6V0E1"
"POLE3"
"DYNC1I2"
"PFN2"
"WDR1"
"GOT2"
"IDH3G"
"SMARCB1"
"BRD2"
"NDUFV1"
"MTX2"
"FAM168B"
"MORF4L1"
"AIMP1"
"PPA1"
"RAB14"
"GPI"
"NDUFA1"
"MTPN"
"ARPC5"
"PARP1"
"PPM1G"
"RPN1"
"FERMT2"
"GPX4"
"PPIL1"
"CALD1"
"PSMC2"
"POSTN"
"CDC16"
"MCM3"
"TPM3"
"UBE2I"
"SPC25"
"CTDSP1"
"IMMT"
"FABP5"
"NOP56"
"SQSTM1"
"FXR1"
"NDUFA9"
"RHOC"
"ATP6V1E1"
"SERP1"
"ERGIC1"
"TMEM9"
"PSMD13"
"GIPC1"
"STT3A"
"SIN3B"
"IPO7"
"SERINC1"
"NDUFS8"
"TCF25"
"KPNA2"
"RAB2A"
"IGFBP3"
"RDX"
"PEBP1"
"TOP1"
"TCF3"
"XPO1"
"SF3B1"
"UBE2S"
"VAPA"
"NPNT"
"SPAG7"
"PDHA1"
"ARL2BP"
"MAPK1"
"ZNF664"
"SHISA3"
"C6orf62"
"NDUFA12"
"RHOA"
"WSB1"
"HMGA1"
"PTTG2"
"PTTG1"
"NDUFS7"
"BUD31"
"ITM2C"
"DLD"
"PLAGL1"
"IFITM1"
"SRSF5"
"NUDC"
"HNRNPR"
"PTN"
"LSM4"
"DNAJC7"
"SPIN1"
"TIPIN"
"LAMTOR2"
"NUCKS1"
"BCAP31"
"CSNK1G2"
"PICALM"
"RNF10"
"BLMH"
"MBTPS1"
"EIF5"
"TOMM5"
"GANAB"
"ADD1"
"GLUD2"
"GLUD1"
"COPS3"
"PFDN1"
"HNRNPUL1"
"RAB11A"
"PLAC8"
"PAFAH1B3"
"HP1BP3"
"COX5B"
"PTP4A2"
"KRT18"
"SEC11A"
"DAG1"
"EID1"
"CHMP4B"
"CLTC"
"SAR1A"
"CWC15"
"POLR2G"
"HSPA4"
"G3BP1"
"TALDO1"
"TRAPPC1"
"SUMO3"
"SF3B5"
"LBH"
"RNPS1"
"ECHS1"
"FKBP9"
"SEC61A1"
"CHTF8"
"GPX8"
"DCTN2"
"MRPL12"
"DTYMK"
"CLDN6"
"ALDOB"
"TECR"
"PSMB5"
"EMP1"
"ROMO1"
"SNX6"
"RNF187"
"SOD1"
"HMGB3"
"TRA2A"
"SNX5"
"EPCAM"
"EZR"
"MPZL1"
"CSDE1"
"NDUFV3"
"STRAP"
"RCC2"
"PSMD4"
"RRP1"
"CCND3"
"RCN2"
"NSMCE4A"
"SPINT2"
"BGN"
"VPS25"
"COPE"
"H2AFV"
"ERGIC3"
"KDELR2"
"CHD4"
"LAMB1"
"TOMM6"
"RNF7"
"CXCL12"
"CNOT6"
"EIF3B"
"SURF4"
"COPB2"
"PFDN2"
"NISCH"
"CCNA2"
"RPL29"
"COMMD3"
"NDUFB3"
"LAMC1"
"MAT2A"
"CSTB"
"SH3BGRL"
"TXNIP"
"AK2"
"LAMP2"
"ID1"
"NOP10"
"PKDCC"
"RTN3"
"MMP14"
"METTL9"
"NDUFV2"
"AAMP"
"POLR2E"
"CLIC4"
"NDUFA8"
"SLC25A39"
"PRRC2A"
"DCTPP1"
"RAB1B"
"MLEC"
"SUCLG1"
"DDX3X"
"KHDRBS1"
"PSMD6"
"SEC13"
"DCAKD"
"CSRP1"
"MRPL33"
"UBE2V1"
"POLR2F"
"TBCA"
"HIGD2B"
"HIGD2A"
"BAG1"
"NDUFA10"
"SDCBP"
"ATF4"
"CDC37"
"ANAPC5"
"IDH1"
"COMMD1"
"FKBP8"
"CCNI"
"PSMD7"
"PDIA4"
"TXN2"
"SEC61B"
"EIF3E"
"PSMA4"
"MBD3"
"GNAI3"
"UBA2"
"IDH3B"
"HADH"
"HDLBP"
"CAPZA2"
"RAB5C"
"MRPL54"
"ARCN1"
"OCIAD1"
"PSMC4"
"DDX1"
"UBE2M"
"ATXN7L3B"
"PSMD3"
"SRP14"
"SERBP1"
"KARS"
"EMG1"
"C11orf58"
"COL4A2"
"COTL1"
"EWSR1"
"VDAC2"
"PA2G4"
"PNRC2"
"SERF1B"
"SERF1A"
"SRSF9"
"RPN2"
"PSMD8"
"PTGES3"
"NAP1L4"
"SNRPD1"
"UBE2E3"
"SNX3"
"ATXN10"
"OXCT1"
"ATP6V1F"
"MRPL20"
"COPS5"
"COL18A1"
"APRT"
"ANXA5"
"ANP32E"
"42989"
"C5orf15"
"CAP1"
"PPP4C"
"PPP1CB"
"DRAP1"
"TMED9"
"DPY30"
"ARF5"
"RPL24"
"ANXA6"
"NOP58"
"POLR2J"
"HSD17B10"
"RCN1"
"RSL1D1"
"AHSA1"
"ZFP36L1"
"RBBP4"
"U2AF2"
"ATP6V1G1"
"TKT"
"EIF3D"
"CSNK2B"
"SRSF6"
"ILF2"
"NUDT4P1"
"NUDT4"
"CTBP1"
"CAPN6"
"BIRC5"
"CNPY2"
"EIF3A"
"HSBP1"
"BOLA2B"
"BOLA2"
"ATP5H"
"SH3BGRL3"
"MAZ"
"SUMO1"
"ATP5I"
"ERP29"
"MRPL13"
"C19orf53"
"APLP2"
"MGP"
"CNN2"
"EIF4A2"
"NAA38"
"MCM6"
"TOP2A"
"AKT1"
"APEX1"
"GTF2I"
"DCN"
"UQCRFS1"
"MATR3"
"ADH5"
"STIP1"
"TRA2B"
"SRSF7"
"THOC7"
"UBA1"
"CDH16"
"SDHA"
"BZW2"
"DAZAP2"
"DDOST"
"SF3B2"
"SAE1"
"PSMA2"
"NDUFB5"
"ARPC2"
"COPS6"
"PGRMC1"
"CHCHD1"
"CANX"
"COPZ1"
"ALDOA"
"PTOV1"
"CSRP2"
"HDAC2"
"CETN3"
"NDFIP1"
"KDELR1"
"CD164"
"HSPE1"
"RBBP7"
"EIF3L"
"DHX15"
"PPP1CC"
"DHX9"
"CALM1"
"CTDSP2"
"PCNA"
"PRKAR1A"
"RBMXL1"
"PSMC5"
"B2M"
"FAM162A"
"DDAH2"
"TIMM8B"
"NDUFB6"
"ANAPC13"
"DYNLL1"
"RCN3"
"CDH11"
"TAF9"
"COX7C"
"NAP1L1"
"OST4"
"ATP5J2"
"RBM39"
"RBM3"
"PSMC6"
"BCAM"
"YWHAH"
"DAD1"
"LSP1"
"NDUFB10"
"FSCN1"
"PSMC3"
"ATP5O"
"SRSF1"
"EIF3CL"
"EIF3C"
"RPL22L1"
"UBXN1"
"TAGLN2"
"MTCH1"
"42980"
"EIF1AX"
"RPS13"
"PABPN1"
"PFDN5"
"PHPT1"
"NDUFC2-KCTD14"
"NDUFC2"
"ETFB"
"NCL"
"C1QBP"
"CCT7"
"ATP5F1"
"PRDX4"
"NME1"
"MFAP2"
"NDUFS2"
"EIF3G"
"NDUFA5"
"ST13"
"TCF21"
"PRDX5"
"HMGB2"
"PENK"
"MLF2"
"TMED2"
"KPNB1"
"CBX3"
"TMEM176B"
"LMNB1"
"TXN"
"TEAD2"
"MARCKS"
"UQCRC1"
"TXNDC5"
"FIS1"
"ZNF207"
