"HGNC.symbol"
"ACAT1"
"ACE"
"ACVR2B"
"ADAMTS1"
"ADAMTS16"
"ADIPOQ"
"AGT"
"AGTR1"
"AGTR2"
"AHI1"
"AKR1B1"
"ALDH1A2"
"ALOX15B"
"AMH"
"ANGPT1"
"ANGPT2"
"ANXA1"
"APAF1"
"APH1A"
"AQP11"
"AQP2"
"AR"
"ARG2"
"ARID5B"
"ARL3"
"ASS1"
"BAG6"
"BASP1"
"BAX"
"BCL2"
"BCL2L11"
"BDNF"
"BMP2"
"BMP6"
"BMP7"
"BMPER"
"C1GALT1"
"CA2"
"CALB1"
"CASP9"
"CAT"
"CD24"
"CD34"
"CENPF"
"CEP290"
"CER1"
"CFLAR"
"CITED1"
"COL4A3"
"COL4A4"
"CPLANE1"
"CRIP1"
"CRKL"
"CRLF1"
"CTNNB1"
"CTNNBIP1"
"CTSH"
"CXCR2"
"CYP19A1"
"CYP26A1"
"CYP26B1"
"CYP4A11"
"CYP4A22"
"CYP7B1"
"DACT2"
"DCHS1"
"DCN"
"DLG1"
"DLG5"
"DLL1"
"EAF2"
"EFNB2"
"EGR1"
"EMX2"
"ENPEP"
"EPCAM"
"EPHA4"
"EPHA7"
"EPHB2"
"EPHB3"
"ESR1"
"FADD"
"FAT4"
"FBN1"
"FEM1B"
"FGF1"
"FGF2"
"FGF8"
"FGFR1"
"FGFR2"
"FKBP4"
"FMN1"
"FOXA1"
"FOXB1"
"FOXD1"
"FOXJ1"
"FRAS1"
"FRS2"
"FSTL3"
"GATA2"
"GCNT1"
"GCNT3"
"GCNT4"
"GDF11"
"GLI1"
"GLI2"
"GLIS2"
"GPC3"
"GPR4"
"GREM1"
"GZF1"
"HAS2"
"HES1"
"HES5"
"HEYL"
"HOXA11"
"HOXB13"
"HOXB7"
"HOXC11"
"HOXD11"
"HPGD"
"HSPB11"
"HYAL2"
"ID2"
"ID3"
"ID4"
"IFT20"
"IFT27"
"IFT88"
"IL6R"
"ILK"
"IQGAP1"
"IRX1"
"IRX3"
"ITGA3"
"ITGA8"
"JMJD6"
"KANK2"
"KIF26B"
"KIRREL3"
"KLF15"
"KLHL3"
"LAMA5"
"LAMB2"
"LGR4"
"LGR5"
"LHX1"
"LIF"
"LIN28A"
"LRP4"
"LRRK2"
"LZTS2"
"MAGED1"
"MAGI2"
"MEF2C"
"MIR125A"
"MME"
"MMP17"
"MMP9"
"MPST"
"MPV17"
"MTSS1"
"MYC"
"MYO1E"
"MYOCD"
"NDUFS6"
"NFIA"
"NID1"
"NKX3-1"
"NLE1"
"NOG"
"NOTCH1"
"NPHP3"
"NPHS1"
"NPHS2"
"NPNT"
"NRP1"
"NUP107"
"NUP133"
"NUP160"
"NUP85"
"ODC1"
"OSR1"
"OSR2"
"OVOL1"
"PAX8"
"PBX1"
"PCSK5"
"PCSK9"
"PDGFA"
"PDGFB"
"PDGFD"
"PDGFRA"
"PDGFRB"
"PECAM1"
"PGF"
"PKD1L3"
"PKHD1"
"PLAG1"
"PLCE1"
"PODXL"
"POU3F3"
"PPAT"
"PRKX"
"PRLR"
"PROM1"
"PROX1"
"PSAP"
"PSAPL1"
"PTCD2"
"PTCH1"
"PTPRO"
"PYGO1"
"PYGO2"
"RARA"
"RARB"
"RARG"
"RBP4"
"RDH10"
"REN"
"RET"
"RGN"
"RIDA"
"RPGRIP1L"
"RRM2B"
"RXRA"
"SDC1"
"SDC4"
"SEC61A1"
"SERPINB5"
"SERPINB7"
"SERPINF1"
"SFRP1"
"SGPL1"
"SIM1"
"SIX4"
"SLC34A1"
"SMAD1"
"SMAD2"
"SMAD4"
"SMAD5"
"SMAD6"
"SMAD7"
"SMARCC1"
"SMO"
"SOX4"
"SOX8"
"SPRY1"
"SRD5A1"
"STAT1"
"STRA6"
"SULF1"
"SULF2"
"TACSTD2"
"TCF21"
"TEK"
"TFAP2B"
"TGFB2"
"TGFBR1"
"TIPARP"
"TMED10"
"TNC"
"TNS2"
"TP73"
"TRAF3IP1"
"TREX1"
"UBE3A"
"VANGL2"
"VEGFA"
"WDPCP"
"WDR77"
"WFS1"
"WNT1"
"WNT11"
"WNT2B"
"WNT4"
"WNT6"
"WNT7B"
"WNT9B"
"WWTR1"
"ZBTB16"
"ZMPSTE24"
