HGNC.symbol
ACTA2
CTNNB1
FBN1
FEM1B
GREB1L
JAG1
MEF2C
NF1
NFIA
NIPBL
NOTCH1
NOTCH2
NOTCH3
PBX1
PROX1
PTEN
RARG
SEC61A1
SMAD2
SMAD3
SMAD4
STAT1
UBE3A
