HGNC.symbol
CHD8
TBR1
PTEN
NRXN1
PAX5
SHANK3
TBL1XR1
GRIN2B
SLC6A1
CHD2
SYNGAP1
ADNP
TRIP12
DYRK1A
SCN2A
DSCAM
ARID1B
ANK2
ASH1L
GIGYF1
POGZ
SETBP1
KDM6B
ZC3H4
SUV420H1
LAMC3
WDFY3
ZNF420
GABRB3
NR3C2
RFX7
UBE3C
PYHIN1
PRKAR1B
PHF3
GIGYF2
MYO1E
UBR5
SRCAP
DNMT3A
BIRC6
TRIO
SCN1A
CACNA1D
AGAP2
UNC45B
SLC6A13
PSME4
PRKCA
P4HA2
KLHL14
KIAA0195
CREBBP
CLASP1
ADCY3
ABCC5
FAT3
