HGNC.symbol
ABAT
ABCA10
ABCA13
ABCA7
ACE
ACHE
ACTB
ACTL6B
ACTN4
ACY1
ADA
ADAMTS18
ADARB1
ADCY3
ADCY5
ADK
ADNP
ADORA2A
ADORA3
ADRB2
ADSL
ADSS2
AFF2
AFF4
AGAP1
AGAP2
AGAP5
AGBL4
AGMO
AGO1
AGO2
AGO3
AGO4
AGTR2
AHDC1
AHI1
AHNAK
AKAP9
ALDH1A3
ALDH5A1
ALG6
ALOX5AP
AMBRA1
AMPD1
AMT
ANK2
ANK3
ANKRD11
ANKRD17
ANKS1B
ANXA1
AP1G1
AP1S2
AP2S1
APBA2
APBB1
APC
APH1A
APP
AR
ARFGEF1
ARHGAP11B
ARHGAP15
ARHGAP24
ARHGAP31
ARHGAP32
ARHGAP33
ARHGAP5
ARHGEF10
ARHGEF9
ARID1B
ARID2
ARNT2
ARX
ASAP2
ASB14
ASH1L
ASMT
ASPM
ASS1
ASTN2
ASXL3
ATG7
ATP10A
ATP1A1
ATP1A3
ATP2B2
ATP6V0A2
ATP8A1
ATRNL1
ATRX
ATXN7
AUTS2
AVP
AVPR1A
AVPR1B
AZGP1
BAIAP2
BAZ2B
BBS4
BCAS1
BCKDK
BCL11A
BCL2
BCORL1
BDNF
BICDL1
BICRA
BIN1
BIRC6
BMPR1B
BRAF
BRCA2
BRD1
BRD4
BRINP1
BRINP3
BRSK2
BRWD3
BST1
BTAF1
BTRC
C12orf57
C15orf62
C4B
CA6
CACNA1A
CACNA1B
CACNA1C
CACNA1D
CACNA1E
CACNA1F
CACNA1G
CACNA1H
CACNA1I
CACNA2D1
CACNA2D3
CACNB1
CACNB2
CAD
CADM1
CADM2
CADPS
CADPS2
CAMK2A
CAMK2B
CAMK4
CAMSAP2
CAMTA1
CAPN12
CAPRIN1
CARD11
CASK
CASZ1
CBLN1
CBS
CC2D1A
CCDC88C
CCDC91
CCIN
CCNG1
CCNK
CCSER1
CCT4
CD276
CD38
CD44
CD99L2
CDC42BPB
