"HGNC.symbol"
"CTNNB1"
"FBN1"
"FEM1B"
"MEF2C"
"NFIA"
"NOTCH1"
"PBX1"
"PROX1"
"RARG"
"SEC61A1"
"SMAD2"
"SMAD4"
"STAT1"
"UBE3A"
