HGNC.symbol
ADAM17
CCND2
CSNK1E
CTNNB1
CUL1
DLL1
HDAC2
HDAC5
JAG1
JAG2
LEF1
MAML1
MYC
NCOR2
NCSTN
NKD1
NOTCH1
PPARD
PTCH1
RBPJ
SKP2
ACHE
AMOT
CDK6
CELSR1
CNTFR
CRMP1
DPYSL2
ETS2
L1CAM
LDB1
MYH9
NF1
NRP1
OPHN1
RASA1
RTN1
SHH
SLIT1
TLE1
TLE3
ARRB1
FBXW11
FZD5
MAML2
NOTCH2
RBX1
TCF7L2
WNT5A
