Gene Name
DBNL
DCAF5
DCAKD
DCBLD1
DCLK1
DCUN1D2
DCUN1D5
DDHD1
DDHD1-DT
DDX12P
DDX20
DDX31
DDX3X
DDX51
DDX54
DDX59-AS1
DEDD
DEF8
DEK
DENND2A
DENND4B
DENND5B
DENND5B-AS1
DEPDC7
DEPTOR
DESI1
DGAT1
DGCR6L
DGKD
DGLUCY
DHFR2
DHRS12
DHRS13
DHX15
DHX30
DHX40
DIAPH1
DIDO1
DIP2B
DIP2C-AS1
DIPK1B
DIS3
DISC1
DLC1
DLEU2
DLGAP4
DLGAP4-AS1
DMGDH
DNAH6
DNAJB14
DNAJB2
DNAJB6
DNAJC17
DNAJC6
DOCK6
DOCK7
DOK1
DOK4
DPAGT1
DPYSL3
DRAP1
DRG2
DSCC1
DTNA
DUS1L
DUSP11
DUSP4
DUT
DYNC1I1
E2F3
E2F5
EAPP
ECI2-DT
EEA1
EEF1AKMT2
EEF1B2
EEPD1
EFCAB7
EFHC1
EFNA1
EGLN2
EGLN3
EGR4
EIF2B3
EIF2D
EIF4A2
EIF5B
ELDR
ELF2
ELK3
ELK4
ELOVL6
ELP2
EME2
EML2
EML3
ENC1
ENDOD1
ENKD1
ENO3
ENOSF1
ENSG00000215154
ENSG00000223653
ENSG00000224790
ENSG00000226754
ENSG00000227210
ENSG00000227542
ENSG00000229102
ENSG00000232648
ENSG00000233926
ENSG00000235545
ENSG00000236297
ENSG00000237461
ENSG00000238005
ENSG00000240057
ENSG00000240063
ENSG00000247131
ENSG00000249679
ENSG00000255367
ENTPD5
EP400
EPB41
EPB41L5
EPC2
EPCAM
EPCAM-DT
EPHA2
EPN1
EPS8L2
ERBB3
ERGIC1
ERI2
ERLEC1
ERO1A
ERO1B
ERVH48-1
ERVK13-1
ETHE1
ETV1
ETV4
ETV5
EXO1
EXOSC2
EXOSC7
EXT1
EXTL2
EYA1
EYA3
EZH1
EZR
F8
FAAP100
FAAP20
FABP5P3
FAHD2CP
FAM102B
FAM114A1
FAM133B
FAM193B
FAM200A
FAM50A
FAM76B
FAM83F
FAM86HP
FAM8A1
FAM98B
FAR2P3
FARP1
FASTKD3
FASTKD5
FBXL13
FBXL20
FBXL4
FBXL7
FBXO21
FBXO24
FBXO31
FBXO32
FBXO7
FBXW2
FCGR2A
FCMR
FENDRR
FERMT2
FES
FEZ1
FGD1
FGFR1
FHAD1
FHIP1A-DT
FHIP1B
FHIP2A
FIBP
FIGNL1
FIZ1
FKBP1A
FKBP2
FKBP4
FLNB
FLT4
FLVCR2
FLYWCH1
FMNL3
FMR1
FMR1-AS1
FOS
FOSL1
FOXJ2
FOXJ3
FOXK1
FOXN3
FOXN3-AS1
FOXO1
FOXO3
FOXP1
FOXP2
FRAT2
FRS3
FSCN1
FTH1
FUT10
FXYD1
FXYD5
FYCO1
G6PC3
GAA
GAB2
GABARAPL1
GABBR1
GABPB1-AS1
GADD45A
GAK
GALE
GALK1
GALNS
GAMT
GAPDH
GARNL3
GARRE1
GAS2L1
GAS8
GATA3
GATA3-AS1
GATAD2A
GATAD2B
GATD3B
GBA
GBA2
GCC2-AS1
GCFC2
GCLC
GEMIN8
GET4
GFER
GFM1
GFPT1
GFPT2
GGACT
GGCX
GINS3
GIPC3
GIT1
GLIS2-AS1
GLRB
GLRX2
GLT8D1
GLTP
GLYR1
GMDS
GMDS-DT
GMEB1
GMFG
GNA12
GNA13
GNAI1
GNB1
GNB2
GNE
GNG12-AS1
GNG2
GNG5
GNPTG
GOLGA1
GOLGA5
GOLPH3
GOLPH3-DT
GOSR1
GPAT4
GPCPD1
GPR157
GPR180
GPR3
GPRC5A
GPS1
GPSM1
GPT2
GRHPR
GRIN2C
GRK4
GRK6
GTF2B
GTF2IP20
GTF2IRD1
GTF3C4
HACD1
HADH
HAL
HARBI1
HAUS8
HBP1
HCFC1
HCFC2
HCG27
HDAC7
HDLBP
HECW2
HERC1
HERC3
HERC5
HERPUD1
HES6
HID1-AS1
HIF1A
HIPK1
HIPK1-AS1
HIRIP3
HLCS
HLX-AS1
HM13
HMBS
HMGB2
HMGN2
HMOX1
HMX3
HNRNPD-DT
HNRNPF
HNRNPM
HNRNPU
HOMER3
HOXC10
HOXD8
HP1BP3
HPCAL1
HPS1
HPS3
HS1BP3
HSD11B1
HSD17B10
HSF1
HSF2BP
HSP90AA1
HSPA8
HSPD1
HSPE1
HTATSF1
IARS2
IDH1
IDH1-AS1
IDH3G
IFI16
IFNGR2
IFT140
IFT20
IFT57
IGF1R
IGSF3
IL16
IL1R2
IMP4
IMPACT
ING3
INKA2
INO80E
INPPL1
INTS1
IPO8
IQGAP2
IQSEC1
IRF2
IRF2-DT
IRF2BPL
IRS2
ISCA1
ISG20
ITFG2-AS1
ITGA5
ITGA9
ITGB3BP
ITGB5
ITPR1
ITPRID2
ITPRID2-DT
ITSN2
IZUMO4
JAKMIP1
JARID2
JARID2-AS1
JMY
JOSD2
JRK
KANK2
KANSL3
KARS1
KAT6A
KATNA1
KBTBD7
KCMF1
KCNC3
KCNMA1
KCNMB4
KCTD6
KDM2B
KDM3A
KDM3B
KDM5B
KDM6A
KDM6B
KHNYN
KIAA0232
KIAA0586
KIAA1143
KIAA1549
KIF15
KIF27
KIZ
KLF16
KLF2-DT
KLF3
KLF3-AS1
KLHDC2
KLHL23
KLHL24
KLHL28
KLHL42
KLK8
KMT2B
KMT2E
KMT5B
KREMEN2
KRT8
LAMA4-AS1
LAMP1
LAMTOR1
LAP3
LAPTM4A
LAPTM4A-DT
LARP4
LARP7
LATS2
LAX1
LDLRAD4
LDLRAP1
LETM1
LIMD2
LIN54
LINC00240
LINC00471
LINC00632
LINC00649
LINC00921
LINC00937
LINC01137
LINC01270
LINC01275
LINC01366
LINC01409
LINC01505
LINC01587
LINC01686
LINC01763
LINC01852
LINC02140
LINC02185
LINC02285
LINC02340
LINC02361
LINC02366
LINC02453
LINC02481
LINC02569
LINC02577
LINC02609
LINC02757
LINC02762
LINC02777
LINGO1
LMBR1L
LMO3
LOC100133091
LOH12CR2
LRATD2
LRRC1
LRRC2
LRRC27
LRRC37A11P
LRRC40
LRRC47
LRRC51
LRRFIP1
LRRFIP2
LRRK2
LRRK2-DT
LSM14B
LTBP1
LTBP3
LTO1
LUC7L3
LY6K
LYL1
LYPLA1
LYSMD3
MACF1
MACIR
MACROD1
MADCAM1
MAEA
MAFF
MAFK
MAGED1
MAGI2-AS3
MAGIX
MAGOH
MAML3
MAMSTR
MANBAL
MAP1LC3A
MAP1LC3B
MAP2K1
MAP3K7CL
MAP3K9
MAP4K5
MAPK11
MAPK8IP3
MARCHF2
MARCHF8
MARK1
MARK2
MASTL
MAT2B
MBD2
MBOAT7
MBTPS2
MCAT
MCM3AP-AS1
MCM4
MCM7
MCM9
MCPH1
MCPH1-DT
MCUB
MDM2
MECP2
MED14
MED17
MED4
MEF2C
MEIS1
MEIS2
MELTF
MEPCE
MERTK
METTL21A
METTL25
METTL27
METTL4
METTL5
METTL9
MFAP3L
MFF
MFF-DT
MFGE8
MFHAS1
MFNG
MFSD2A
MGAT1
MGAT4B
MGRN1
MICA
MID1
MID1IP1-AS1
MIEN1
MIOS
MIOS-DT
MIR1538
MIR17HG
MIR212
MIR22HG
MIR30A
MIR3124
MIR3178
MIR4276
MIR760
MISP3
MKNK1
MKNK2
MKRN1
MLF2
MLLT10
MLLT6
MMP17
MNS1
MNT
MNX1
MNX1-AS1
MOAP1
MOB1B
MOB3A
MOB3C
MORF4L1
MPDZ
MPG
MRAS
MRNIP
MRPL17
MRPL18
MRPL2
MRPL4
MRPL40
MRPS2
MRPS28
MRPS31P5
MRPS33
MRPS34
MRPS6
MSANTD3
MSI2
MSL2
MSN
MSRB2
MT2A
MTA2
MTA3
MTCH1
MTERF1
MTFR1L
MTMR10
MTMR11
MTMR14
MTRR
MTSS1
MTSS2
MUC12-AS1
MXI1
MXRA7
MYBL2
MYCL
MYH14
MYLK
MYO1B
MYO1C
MYO5B
MYRIP
MZT2A
MZT2B
NAA25
NAA30
NAB2
NABP2
NACA
NADK2
NAGPA
NAMPT
NANOS1
NARF
NATD1
NAV2-AS6
NBEAL2
NCAM2
NCBP3
NCKAP1
NCOA4
NCOA5
NCSTN
NDC80
NDRG1
NDST1
NDST2
NDUFB1
NDUFC2
NDUFC2-KCTD14
NDUFS1
NDUFS2
NEAT1
NEBL
NEDD1
NEDD9
NEK7
NELFB
NFASC
NFAT5
NFATC4
NFE2L1
NFE2L2
NFIA
NFKBIA
NFS1
NFYB
NGLY1
NHLRC4
NID2
NIPSNAP2
NIT1
NIT2
NKAP
NKAPP1
NKILA
NLGN2
NLRP1
NMD3
NMT1
NOC4L
NOD1
NOL4L
NOP14
NOTCH1
NOXO1
NPEPPS
NPIPB2
NPPC
NQO2
NR1D2
NR2F6
NR3C1
NR4A1
NR4A2
NRBP2
NRF1
NRGN
NRN1
NSUN2
NSUN3
NT5C
NT5DC3
NTAQ1
NTF4
NUMA1
NUP58
NUPR1
NXN
OAT
ODF3L1
OGFOD2
OGT
OPA1
ORAI1
ORC1
OSBPL1A
OSBPL5
OSBPL6
OSGIN2
OSR2
OTUD4
OTUD7A
P4HA2
PABPC1
PACS2
PAICS
PAK1
PAK1IP1
PAK5
PALLD
PAM
PAPOLA
PAPSS1
PAQR3
PAQR8
PARD3
PCBP1-AS1
PCDH9
PCGF1
PCID2
PCMTD1
PCNP
PCSK6
PCSK7
PCTP
PDCD4-AS1
PDE4D
PDGFD
PDIA3
PDIK1L
PDK1
PDK3
PDLIM2
PDLIM5
PDS5A
PDS5B
PDZD2
PELI2
PET117
PEX11G
PEX26
PFDN2
PFDN4
PFKL
PFKM
PGPEP1
PGS1
PHF1
PHF3
PHKG2
PHYHIPL
PHYKPL
PI4K2A
PI4KA
PIBF1
PICALM
PIGF
PIGK
PIGQ
PIH1D1
PIK3AP1
PIK3CA
PIK3IP1
PIK3IP1-DT
PIP4K2A
PIP4K2B
PIP4K2C
PIP4P2
PITPNA
PITPNC1
PJA1
PKIB
PLA2G12A
PLAGL2
PLEKHG2
PLEKHH3
PLEKHM1
PLEKHM1P1
PLEKHM3
PLLP
PMAIP1
PMEPA1
PMP22
PMPCB
PNMA1
PNPLA6
PNPLA7
PNRC1
POC1B
POFUT1
POLD3
POLD4
POLDIP2
POLE
POLR3H
POM121
POMK
PPA2
PPARA
PPARG
PPARGC1B
PPAT
PPHLN1
PPIE
PPIL4
PPP1CA
PPP1CB
PPP1R11
PPP1R12A
PPP1R13B
PPP1R13B-DT
PPP1R15B
PPP1R16A
PPP1R35
PPP2R5B
PPP4R4
PPT2
PPT2-EGFL8
PRDX2
PRELID1
PREP
PRICKLE3
PRKAA1
PRKAG1
PRKAG2
PRKAR1A
PRKAR2B
PRKCD
PRKCH
PRKDC
PRKX
PRMT6
PROX1
PROZ
PRPF38A
PRPS1
PRPSAP2
PRRT1
PRSS12
PSD2
PSIP1
PSMA7
PSMD11
PSMD2
PSMD3
PSMD5
PSMD6
PSMG3
PSMG3-AS1
PSMG4
PTBP1
PTBP3
PTK7
PTMA
PTP4A2
PTPN11
PTPN18
PTPN4
PTPRU
PUF60
PUM3
PUS1
PVR
PWWP2A
PWWP3A
PXDN
PXK
PXMP2
QDPR
QSOX2
RAB11FIP3
RAB12
RAB22A
RAB24
RAB28
RAB31
RAB3IP
RAB40C
RAB6A
RADIL
RAET1E-AS1
RALYL
RAN
RAP1A
RAPGEF3
RAPGEF4
RAPH1
RARG
RASAL2-AS1
RASL11A
RBFOX2
RBM20
RBM22
RBM38
RBM39
RBM47
RBM6
RBPMS
RBSN
RCAN3
RCBTB1
RCC2
RCE1
RCL1
RDX
REEP5
RELA
REPS1
REPS2
RERE
RERE-AS1
REST
RETREG2
REV3L
REXO5
RFK
RFNG
RFX1
RFX2
RGP1
RHEB
RHOH
RHOJ
RHOT1
RHPN2
RIBC1
RICTOR
RIF1
RINT1
RIPOR1
RITA1
RLIM
RMDN3
RMND1
RNASEH2B
RND3
RNF11
RNF126
RNF13
RNF135
RNF14
RNF144B
RNF152
RNF166
RNF168
RNF2
RNF207
RNF214
RNF216
RNF41
ROM1
ROMO1
RORA
RPH3AL
RPL10
RPL13P5
RPL21
RPL29
RPL35
RPL6
RPL7L1
RPS13
RPS20P4
RPS27L
RPS3A
RPS4X
RPS6KA1
RRAGA
RRAGD
RRAS
RRAS2
RREB1
RRM2
RRP15
RRP1B
RTBDN
RTKN2
RTN1
RUFY1
RUSC1
S100PBP
SAAL1
SAMD11
SAP130
SAP30
SAP30-DT
SAT2
SAXO1
SBNO2
SCAMP1
SCAMP1-AS1
SCAND2P
SCRN3
SCUBE1-AS1
SDAD1P1
SDF4
SDHB
SEC14L1
SEC14L2
SEC22A
SEC23A
SEC31A
SEC61A1
SEC61A2
SEC63
SEMA3E
SEMA4C
SEMA7A
SENP5
SEPTIN2
SEPTIN7P13
SEPTIN9
SERINC1
SERPINB1
SETD5
SEZ6
SF3A1
SFT2D2
SFXN1
SFXN2
SFXN4
SGK3
SGMS1
SGPP1
SH2B3
SH3D19
SH3GLB1
SH3TC1
SHBG
SHC2
SIDT2
SIGIRR
SIGLEC15
SIL1
SINHCAF
SIRT1
SIRT3
SKIL
SKP1
SKP2
SLC10A3
SLC12A5
SLC12A5-AS1
SLC12A6
SLC12A7
SLC16A7
SLC1A5
SLC22A4
SLC25A15
SLC25A16
SLC25A22
SLC25A23
SLC25A29
SLC25A4
SLC25A40
SLC29A2
SLC2A13
SLC30A6
SLC30A6-DT
SLC30A7
SLC35A2
SLC35A5
SLC35E2B
SLC38A2
SLC39A10
SLC39A11
SLC39A6
SLC41A3
SLC41A3-AS1
SLC43A1
SLC4A2
SLC5A3
SLC66A2
SLC6A6
SLC7A8
SLC9A5
SLC9A8
SMAD1
SMAD2
SMARCC1
SMARCD1
SMARCD2
SMC1A
SMIM10L1
SMIM20
SMIM27
SMIM29
SMIM6
SMPD4BP
SMU1
SMYD5
SNAI3
SNAP25-AS1
SNAP29
SNAPC2
SNAPC4
SNHG31
SNHG8
SNRPA1
SNRPA1-DT
SNRPB
SNX11
SNX12
SNX13
SNX25
SNX29
SOCS2
SOCS3
SOCS4
SOX12
SOX6
SP1
SP6
SPAG1
SPAST
SPATA2L
SPATA6
SPCS1
SPEN
SPG21
SPHK1
SPOP
SPRING1
SPSB1
SPSB2
SPSB3
SPTSSA
SRARP
SRC
SRD5A3
SREBF2
SREK1
SRP72P2
SRPK1
SRPX2
SRRM2
SRRM2-AS1
SRRM3
SRSF11
SRXN1
SSBP1
SSBP4
SSH1
SSR4
SSRP1
SSU72
ST3GAL3
ST3GAL5
ST3GAL6
ST6GAL2
ST7-OT4
STAT1
STIM1
STIM2
STK10
STK11
STK11IP
STK26
STK35
STMN1
STRA6
STRN4
STUB1
STX16
STX18
STX18-AS1
STYX
SUB1
SUCLG2
SUCLG2-AS1
SUGT1
SULT4A1
SUN2
SURF1
SURF2
SUV39H2
SUV39H2-DT
SYN1
SYNCRIP
SYNGR2
SYNRG
SYT5
SYT7
SYTL1
SZRD1
TAB1
TAB3
TADA2A
TADA3
TAF5L
TAFAZZIN
TAGLN2
TAMALIN
TAOK3
TAPT1
TBC1D1
TBC1D14
TBC1D15
TBC1D17
TBC1D25
TBC1D5
TBC1D8
TBC1D8-AS1
TBC1D9B
TBCEL
TBL1XR1
TBL3
TBPL1
TBRG1
TCEA2
TCF12
TCF4
TCF7
TCF7L1
TCF7L2
TCHP
TCP1
TDP1
TEAD3
TEC
TENM3
TEP1
TESC
TESC-AS1
TESMIN
TFAP4
TFDP2
TGFBI
TGFBR2
TGFBR3
TGIF1
TGIF2
TGS1
THAP3
THAP9-AS1
THEM6
THRA
THUMPD3-AS1
TICAM1
TIMM9
TIPIN
TIPRL
TJP3
TLCD4
TLCD4-RWDD3
TLE5
TLR1
TM4SF1
TM7SF3
TM9SF3
TMCO3
TMEM120A
TMEM123
TMEM127
TMEM131L
TMEM175
TMEM178A
TMEM184A
TMEM198
TMEM199
TMEM202-AS1
TMEM204
TMEM243
TMEM251
TMEM260
TMEM41A
TMEM44
TMEM54
TMEM68
TMOD1
TMSB10
TNFRSF10B
TNIP1
TNPO1
TNRC6B
TNS1
TNS2
TOGARAM1
TOMM22
TOMM40
TOP3B
TOR1B
TP53INP1
TP73-AS1
TPM4
TPRA1
TPST2
TPT1
TPT1-AS1
TPTE2P1
TRA2A
TRA2B
TRAM2-AS1
TRERF1
TRIM13
TRIM33
TRIM4
TRIM65
TSC22D1
TSC22D2
TSC22D4
TSEN34
TSEN54
TSFM
TSG101
TSKU
TSKU-AS1
TSNARE1
TSPAN4
TSPAN9
TSR3
TTC28
TTC38
TTF1
TTLL1
TTLL4
TTTY14
TUB
TUBGCP2
TULP3
TULP4
TUT4
TUT7
TWF1
TXNDC12
TXNDC16
TXNDC5
TXNIP
TXNRD1
TXNRD2
TXNRD3
TYMS
U2AF1
U2SURP
UBA2
UBA3
UBA52
UBA7
UBALD1
UBALD2
UBB
UBC
UBE2B
UBE2D3
UBE2E1
UBE2I
UBE2L5
UBE2O
UBE2V1
UBE2V2
UBE2W
UBE3D
UBL7
UBL7-DT
UBOX5
UBP1
UBQLN2
UBTF
UBXN2B
UBXN7
UCHL3
UGDH
UHRF2
UNC13B
UNC5B
UPF3A
URAHP
URB1
URB2
USE1
USHBP1
USP1
USP12
USP13
USP22
USP28
USP30
USP36
USP46
USP46-DT
USP49
VAMP2
VAMP3
VAMP8
VAPB
VCAN
VEGFA
VHL
VKORC1L1
VPS13D
VPS26C
VPS28
VPS37B
VPS9D1
VPS9D1-AS1
VSIG10
VTA1
WASF1
WASHC4
WASL
WBP2
WDFY1
WDHD1
WDR1
WDR13
WDR20
WDR35
WDR45
WDR45B
WDR48
WDR81
WEE2-AS1
WLS
WSCD1
WTIP
WWOX
XPO6
XRCC6
YAF2
YARS1
YBX3
YME1L1
YPEL1
YPEL3
YPEL4
YRDC
YTHDC1
YTHDC2
YWHAB
YWHAH
ZAR1L
ZBTB20
ZBTB24
ZBTB38
ZBTB39
ZBTB44-DT
ZBTB46
ZC3H12A
ZC3H18
ZC3H7A
ZCCHC7
ZDHHC20
ZDHHC23
ZDHHC3
ZER1
ZFAND5
ZFAS1
ZFC3H1
ZFP36L2
ZFP69
ZFX
ZFYVE19
ZFYVE28
ZIC1
ZMPSTE24
ZNF10
ZNF131
ZNF140
ZNF160
ZNF169
ZNF197
ZNF22-AS1
ZNF233
ZNF250
ZNF251
ZNF263
ZNF276
ZNF277
ZNF280D
ZNF282
ZNF3
ZNF32
ZNF354A
ZNF358
ZNF398
ZNF439
ZNF451
ZNF48
ZNF496
ZNF511
ZNF521
ZNF540
ZNF544
ZNF557
ZNF568
ZNF571-AS1
ZNF575
ZNF581
ZNF585A
ZNF668
ZNF696
ZNF829
ZNF844
ZNF852
ZNF860
ZNF891
ZNFX1
ZNHIT1
ZNHIT3
ZNRF3
ZP1
ZSCAN18
ZSCAN20
ZXDC
ZYX
