HGNC.symbol
ADAM17
AXIN1
AXIN2
CCND2
CSNK1E
CTNNB1
CUL1
DKK1
DKK4
DLL1
DVL2
FRAT1
FZD1
FZD8
GNAI1
HDAC11
HDAC2
HDAC5
HEY1
HEY2
JAG1
JAG2
KAT2A
LEF1
MAML1
MYC
NCOR2
NCSTN
NKD1
NOTCH1
NOTCH4
NUMB
PPARD
PSEN2
PTCH1
RBPJ
SKP2
TCF7
TP53
WNT1
WNT5B
WNT6
ACHE
ADGRG1
AMOT
CDK5R1
CDK6
CELSR1
CNTFR
CRMP1
DPYSL2
ETS2
GLI1
L1CAM
LDB1
MYH9
NF1
NKX6-1
NRCAM
NRP1
NRP2
OPHN1
PLG
PML
RASA1
RTN1
SCG2
SHH
SLIT1
THY1
TLE1
TLE3
UNC5C
VEGFA
VLDLR
APH1A
ARRB1
CCND1
DTX1
DTX2
DTX4
FBXW11
FZD5
FZD7
HES1
HEYL
LFNG
MAML2
NOTCH2
NOTCH3
PRKCA
PSENEN
RBX1
SAP30
SKP1
ST3GAL6
TCF7L2
WNT2
WNT5A
