Gene Name
FAM169A
FAM200B
FAM216A
FAM220A
FAM230G
FAM76A
FAM83D
FAM86DP
FAM86FP
FAM86JP
FAM86KP
FAM98A
FANCA
FANCM
FASTKD1
FBH1
FBXL12
FBXL19
FBXL3
FBXL5
FBXO11
FBXO24
FBXO3
FBXO3-DT
FBXO36
FBXO46
FDFT1
FDPS
FDXR
FERMT2
FGFR1OP2
FGFR2
FGFR3
FGFRL1
FH
FILIP1
FKBP3
FLAD1
FMNL3
FOXA3
FOXJ3
FOXK1
FOXK2
FOXN2
FOXP1
FOXRED2
FRA10AC1
FRAT2
FRG1CP
FRMD5
FRYL
FXR2
FZR1
G3BP1
G3BP2
GABARAP
GABPB1
GABPB1-AS1
GABPB2
GABRB3
GASK1B
GASK1B-AS1
GATAD2A
GATAD2B
GATB
GBA
GBAP1
GBF1
GFI1B
GFPT2
GGA3
GID4
GID8
GINM1
GLO1
GLRX5
GM2A
GMCL1
GMPPA
GNAI2
GNB2
GNL1
GOLGA5
GOLGA7
GOLGB1
GOLT1B
GOT2
GPAA1
GPATCH11
GPBP1
GPBP1L1
GPC1
GPI
GPN3
GPR108
GPRC5B
GPRC5D-AS1
GRB2
GRINA
GRK4
GRPEL1
GSPT1
GSPT2
GSR
GTF2H3
GTF2I
GTF2IP20
GTF3C2
GTPBP1
GZF1
H2AC14
H2AC16
H2AC6
H2AZ2
H2BC14
H2BC16P
H2BC4
H2BC5
H2BC6
H3-3B
HAUS3
HBP1
HBS1L
HDAC2-AS2
HDAC4
HDAC4-AS1
HDAC9
HDGF
HDGFL2
HDLBP
HEATR5B
HECW1
HELB
HESX1
HEXIM1
HEXIM2
HEY2
HHAT
HIBADH
HIF1A
HINFP
HIP1
HIRA
HIVEP1
HLTF
HMBOX1
HMG20A
HMG20B
HMGCR
HMGCS1
HNRNPA1
HNRNPA3P8
HNRNPC
HNRNPDL
HNRNPL
HNRNPUL1
HOMEZ
HOXC13
HOXD8
HP1BP3
HPAT5
HSBP1
HSD11B1L
HSP90AA1
HSP90AB1
HSP90B1
HSPA8
HSPB6
HSPBAP1
HSPD1
HSPD1P18
HSPE1
HSPE1-MOB4
HUS1
IBTK
ICMT
IFIT3
IFT20
IFT27
IFT80
IFT81
IKZF5
IL23A
IMP3
ING1
INO80B
INO80B-WBP1
INPP5A
INPP5F
INTS13
INTS4
INTS9
IPMK
IQCD
IQGAP1
IREB2
IRGQ
ISCU
ISLR2
ISOC2
IST1
ITGA9-AS1
ITGB8
ITPRID1
ITSN1
IVD
IZUMO4
JAG1
JUP
KANSL2
KANSL3
KAT7
KATNB1
KAZALD1
KBTBD6
KBTBD7
KCNAB2
KCNIP2-AS1
KCTD10
KCTD13
KCTD13-DT
KCTD2
KCTD21-AS1
KCTD9
KDM2A
KDM3A
KDM4A
KDM4B
KDM5A
KDM5C
KHDC4
KHDRBS1
KHK
KHSRP
KIAA0319L
KIAA0586
KIAA1586
KIF18A
KIF2A
KIZ
KLF10
KLF6
KLHDC3
KLHL24
KLHL26
KLHL28
KLLN
KMT2A
KMT5B
KPNA5
KREMEN1
KYAT3
LACTB2
LACTB2-AS1
LAMB1
LAMP1
LAMTOR2
LAMTOR3
LARP4
LARP7
LARS1
LARS2-AS1
LATS1
LDB2
LDLRAD3
LENG1
LEO1
LEPR
LEPROT
LETM1
LIMD1-AS1
LIN37
LIN52
LINC00337
LINC00461
LINC00467
LINC00471
LINC00476
LINC00674
LINC00838
LINC00862
LINC00886
LINC01006
LINC01013
LINC01060
LINC01089
LINC01114
LINC01124
LINC01237
LINC01275
LINC01320
LINC01333
LINC01409
LINC01484
LINC01508
LINC01534
LINC01551
LINC01649
LINC01715
LINC01719
LINC01870
LINC01952
LINC02233
LINC02282
LINC02408
LINC02453
LINC02511
LINC02570
LINC02614
LINC02693
LINC02901
LINS1
LIX1
LMAN2
LMBR1
LMCD1
LMCD1-AS1
LOC105371430
LPXN
LRATD2
LRCH4
LRFN5-DT
LRIG1
LRP3
LRP6
LRRC27
LRRC28
LRRC29
LRRC45
LRRTM3
LRRTM4
LRRTM4-AS1
LSG1
LSM14A
LSM14B
LSM4
LSS
LTBP4
LUC7L2
LURAP1L-AS1
LYSMD1
MACIR
MACROD2
MAD1L1
MAD2L2
MADCAM1
MAF1
MAFK
MAGI1
MALAT1
MAN1B1
MAN1B1-DT
MAP2K2
MAP3K11
MARS1
MARS2
MATR3
MATR3
MAU2
MAZ
MBTPS1
MBTPS1-DT
MCM3AP-AS1
MCM8-AS1
MCMBP
MCOLN1
MDC1
MDH1
MDH2
MDM4
MEA1
MED26
MEF2A
MEGF8
MEIS2
MEPCE
METTL13
METTL15
METTL2B
MFAP3L
MFF
MFF-DT
MGMT
MGRN1
MIA3
MICOS13
MIEF1
MIGA2
MIR1245B
MIR22HG
MIR302A
MIR302C
MIR302CHG
MIR302D
MIR3178
MIR3180-5
MIR3190
MIR320C1
MIR367
MIR3678
MIR3681HG
MIR3688-2
MIR3912
MIR4470
MIR4479
MIR4757
MIR512-2
MIR5188
MIR548AL
MIR548AW
MIR6089
MIR638
MIR7515HG
MIR933
MIS18A
MKRN1
MLLT1
MMD
MMUT
MOB3A
MOBP
MON2
MORC2
MORC3
MORF4L2
MORF4L2-AS1
MOV10
MPHOSPH9
MPND
MPV17L2
MRPL14
MRPL24
MRPL37
MRPL44
MRPL45P2
MRPL55
MRPL57
MRPS16
MRPS31
MRPS7
MRTFA
MSMO1
MT-ATP6
MT-CO3
MT-RNR1
MT-TF
MT-TP
MT-TT
MTCH2
MTF2
MTG1
MTHFD1
MTHFD2P1
MTMR12
MTMR14
MTMR4
MTND6P17
MTR
MTRFR
MVD
MXD1
MYADM
MYH9
MYL5
MYLPF
MYO10
MYO1B
MYO5C
MYPOP
N6AMT1
NAA35
NAIF1
NAMPT
NANP
NAPA
NAPB
NAT9
NAV2
NCAPG
NCBP1
NCDN
NCOA2
NCOA4
NCOA5
NDEL1
NDUFA5
NDUFAF4
NDUFAF8
NDUFV1
NDUFV1-DT
NEK3
NELFB
NEMP1
NEPRO
NFATC2IP
NFE2L1
NFKBIB
NFX1
NGLY1
NIPA2
NKIRAS1
NLK
NME1
NME1-NME2
NOB1
NOC3L
NOL7
NOLC1
NOP14
NPHP4
NPM1
NPTN
NQO2
NQO2-AS1
NR2C1
NR3C2
NRDE2
NRL
NSA2P4
NSL1
NTAQ1
NUAK1
NUBP2
NUDC
NUDCD1
NUDT16
NUDT16-DT
NUMB
NUP107
NUP107-DT
NUP153
NUP42
NUP93
NXN
OBSL1
OCA2
OCIAD1
ODAD4
ODC1
ODC1-DT
OGA
OGT
OIP5-AS1
ORMDL2
ORMDL3
OSBP
OSBPL10
OSBPL1A
OSBPL2
OSBPL9
OSCP1
OSER1
OSER1-DT
OSR2
OTX1
OTX2
OXSM
P4HB
PA2G4
PACRG
PAFAH2
PAIP2B
PALS2
PAM
PAM16
PAN2
PAN3
PAN3-AS1
PANK2
PANK2-AS1
PAOX
PARD3
PARP1
PARP10
PAXBP1
PAXIP1-AS2
PCAT6
PCBP2
PCCA
PCED1B
PCGF3
PCMTD1
PCNX3
PCYOX1
PDE12
PDE2A
PDE2A-AS1
PDE6D
PDE7A
PDE7A-DT
PDIA5
PDK1
PDP2
PEAK1
PELI1
PELP1
PEMT
PET100
PEX10
PEX16
PEX19
PFKFB2
PFKFB4
PFN2
PGAM1
PGAP4
PGBD4
PGM2L1
PGP
PGRMC2
PHB2
PHF12
PHF20L1
PHF21A
PHF23
PHIP
PHLDB2
PHLPP1
PHTF2
PI4K2A
PIAS4
PIGF
PIM1
PIPOX
PITX2
PJA2
PJVK
PKD1
PKM
PKNOX1
PLAC9
PLBD2
PLCD1
PLD6
PLEKHB2
PLS1
PLXNC1
PMEL
PMS2
PNKD
PNRC1
PNRC1-DT
POFUT2
POGZ
POLA2
POLDIP3
POLG2
POLH
POLK
POLN
POLR2E
POLR3G
POP1
POT1
POT1-AS1
POU2F1
PPARD
PPAT
PPCDC
PPFIA3
PPFIA4
PPM1B
PPM1K
PPM1K-DT
PPM1N
PPP1CA
PPP1CC
PPP1R11
PPP1R12B
PPP1R16B
PPP2R3A
PPP2R5B
PPP2R5E
PPP3CB
PPP3CB-AS1
PPP4R3B
PPP4R3B-DT
PPP4R4
PPP5C
PPP5D1P
PPP6R1
PPRC1
PPTC7
PPWD1
PRADC1
PRCC
PRDM10
PRDX1
PRH1
PRKACA
PRKN
PRKRA
PRKRIP1
PRMT5
PRMT7
PROSER3
PRPF31
PRPF39
PRPF39-DT
PRR11
PRR13
PRR14L
PRR16
PRR3
PRR4
PRXL2B
PSAT1
PSENEN
PSIP1
PSMA3
PSMA3-AS1
PSMD2
PSMD5
PSME3IP1
PSMG4
PTDSS2
PTEN
PTPN23
PTPN23-DT
PTPN4
PTPRS
PTTG1IP
PUF60
PUM1
PUM2
PXN-AS1
QRICH1
R3HDM2
R3HDM2-DT
RAB1A
RAB35
RAB3A
RAB40B
RAB43
RAB4A
RAB4B
RAB4B-EGLN2
RAB5B
RAB5C
RAB6A
RABEP1
RAC1
RACGAP1
RAD18
RAD51AP2
RAD51B
RAD9B
RAI14
RANBP1
RANBP2
RANBP3
RANBP3-DT
RANBP6
RAP1A
RAP2A
RAP2B
RAPGEF2
RASAL2
RASAL2-AS1
RBL1
RBM12B
RBM12B-DT
RBM15
RBM15-AS1
RBM15B
RBM25
RBM27
RBM39
RBM42
RBM47
RBM4B
RBMXL1
RBPJ
RBPMS
RBSN
RBX1
RCOR3
RECQL
RELL1
RERGL
REST
RETREG3
RFLNA
RFX1
RFX2
RFXANK
RGL1
RGS5
RHOF
RIBC2
RIC8B
RIDA
RINL
RMDN1
RMDN3
RMND1
RMST
RN7SKP175
RN7SKP38
RN7SL810P
RNA5SP198
RND2
RNF111
RNF126
RNF130
RNF181
RNF19A
RNF227
RNF32
RNF34
RNF40
RNF43
RNF5
RNF6
RNGTT
RNH1
RNPC3
RNU2-17P
RNU4-2
RNU5E-6P
RNU6-173P
RNU6-263P
RNU6-92P
RNU7-88P
RNVU1-19
RNVU1-22
RPAP2P1
RPEP1
RPH3A
RPIA
RPL10A
RPL10P15
RPL15
RPL21P112
RPL23AP11
RPL23AP33
RPL24
RPL26
RPL27
RPL27A
RPL31P40
RPL35AP10
RPL36
RPL4
RPL8
RPLP0
RPLP2P1
RPRD1A
RPS11
RPS19
RPS26
RPS6KA5
RPS6KB1
RPS6KB2
RPS7P3
RRM2B
RRP1
RRP12
RSBN1
RSL24D1
RSPRY1
RSRP1
RSU1
RTF1
RTN2
RXRB
RXYLT1
RYR3
SACM1L
SAMD4A
SAP30
SAP30-DT
SARAF
SARNP
SBDSP1
SCAF1
SCAF11
SCAF4
SCARNA2
SCNM1
SDE2
SDHB
SDR39U1
SEC1P
SEC23IP
SEC24C
SEC31A
SEC62
SECISBP2
SEH1L
SEL1L
SEL1L2
SELENOK
SELENOP
SEPTIN2
SEPTIN7P13
SEPTIN9
SERPINB9P1
SERTAD2
SERTAD3
SERTAD3-AS1
SETD5
SF3B1
SFI1
SFPQ
SFXN2
SGTA
SH2B1
SH3BP2
SH3GL1
SHARPIN
SHKBP1
SIL1
SIRT2
SIRT4
SIVA1
SKA2
SKA3
SLC11A2
SLC15A2
SLC15A4
SLC17A7
SLC19A2
SLC22A31
SLC25A25
SLC25A26
SLC25A32
SLC25A42
SLC35B3
SLC35F5
SLC37A4
SLC39A3
SLC39A7
SLC3A2
SLC41A3
SLC41A3-AS1
SLC49A4
SLC4A2
SLC7A11
SLC7A5P2
SLC7A6OS
SLC8A1-AS1
SLCO5A1
SLCO5A1-AS1
SLFN12
SLU7
SMAD3
SMARCA4
SMC1B
SMC4
SMDT1
SMG1P3
SMG5
SMIM10L2B
SMIM14
SMIM14-DT
SMIM7
SMNDC1
SMPD1
SNAI3-AS1
SND1
SNHG1
SNHG10
SNHG16
SNHG21
SNORD25
SNORD26
SNORD27
SNRNP70
SNRPC
SNX1
SNX12
SNX8
SOD2
SORBS2
SOX2-OT
SOX5
SOX6
SP1
SP2
SP2-DT
SP4
SP5
SPAG7
SPAG9
SPAST
SPC25
SPG7
SPRED1
SPRTN
SPRYD3
SPSB3
SREBF1
SREBF2
SRFBP1
SRP19
SRRM5
SRRT
SRSF1
SRSF10
SSBL4P
SSNA1
SSR1
SSR3
ST3GAL1
STAP2
STARD5
STARD9
STAT2
STAU1
STEAP2-AS1
STIP1
STK17A
STK19
STK25
STK32C
STKLD1
STRIP1
STRN
STT3A
STX17
STX18
STX18-AS1
STX1A
STX2
STXBP3
STXBP4
STYX
STYXL1
SUGP1
SULF1
SUMF1
SUMF2
SUMO1
SUPT5H
SURF4
SUSD6
SYMPK
SYNGR4
SYNPO2
SYPL1
TAF12
TAF5
TAOK2
TAOK3
TAS2R14
TASOR
TASOR2
TATDN3
TAX1BP3
TBC1D10B
TBC1D15
TBC1D17
TBC1D9
TC2N
TCAF1
TCEANC2
TCERG1
TCF12
TCF19
TCF3
TCF4
TCF7L2
TCFL5
TDP1
TDP2
TDRKH
TDRKH-AS1
TECRP1
TEDC1
TENM2
TENM3-AS1
TENT5C
TEPSIN
TESK2
TFAP2A
TFAP4
TFCP2
TFPT
TGIF1
THAP9
THAP9-AS1
THUMPD3-AS1
THYN1
TIAM2
TICRR
TIMM9
TIPARP
TIPARP-AS1
TIPIN
TJP2
TLE6
TMBIM6
TMC3-AS1
TMCC1
TMCC3
TMCO1
TMCO1-AS1
TMED1
TMED7
TMED7-TICAM2
TMEM104
TMEM115
TMEM127
TMEM143
TMEM14B
TMEM14B-DT
TMEM14C
TMEM160
TMEM18
TMEM198
TMEM208
TMEM209
TMEM218
TMEM263
TMEM263-DT
TMEM30A
TMEM30A-DT
TMEM38A
TMEM41B
TMEM43
TMEM44-AS1
TMEM52
TMEM59
TMEM60
TMEM63B
TMEM65
TMEM69
TMEM70
TMEM79
TMEM94
TNC
TNFAIP1
TNKS1BP1
TNRC6B
TNRC6C
TOB1
TOB1-AS1
TOB2
TOGARAM1
TOLLIP
TOLLIP-DT
TOM1L2
TOMM34
TOMM40
TOP2A
TOR1AIP1
TP53BP1
TPCN1
TPM1
TRA2B
TRAF2
TRAF3IP1
TRAFD1
TRAM1
TRAPPC9
TRAV6
TRIB1
TRIM22
TRIM71
TRIP10
TRIP12
TRMT1L
TRMT2A
TRMT44
TRNAU1AP
TSACC
TSC1
TSC22D1
TSEN54
TSPAN31
TSSC4
TTBK2
TTC21B
TTC23
TTC37
TTC41P
TTI2
TTLL12
TTLL7
TUBA1B
TUBB4B
TUBD1
TUBG1
TUBGCP3
TUBGCP5
TUFM
TULP3
TXNDC11
TXNDC9
TXNIP
TXNRD2
U2AF1L4
UBB
UBC
UBE2B
UBE2C
UBE2D2
UBE2D3
UBE2D3-AS1
UBE2I
UBE2Q1
UBIAD1
UBP1
UBQLN4
UBR2
UBR5
UBR5-DT
UFSP1
UGGT2
UHRF2
ULK1
ULK2
UNC79
UNC80
UQCRC1
USF3
USO1
USP2
USP2-AS1
USP3
USP30
USP36
USP37
UTP11
UTP3
UVSSA
VAPB
VCP
VHL
VIRMA
VIRMA-DT
VKORC1L1
VMP1
VPS26A
VPS28
VPS29
VPS37D
VPS51
VPS8
VRK1
VRK3
VWA8
WAPL
WBP2
WDCP
WDPCP
WDR20
WDR36
WDR47
WDR81
WHAMM
WIPI1
WIPI2
WTAP
WWC2
XAB2
XKR9
XPO5
XPO7
XRCC2
XRCC3
XRCC5
YAP1P3
YIF1B
YJU2
YOD1
ZBTB20
ZBTB38
ZBTB7A
ZC3H14
ZC3H3
ZC3H6
ZCCHC24
ZCCHC7
ZCCHC8
ZCWPW2
ZDHHC14
ZDHHC24
ZDHHC5
ZFP14
ZFP91
ZFP91-CNTF
ZFR2
ZFYVE19
ZFYVE21
ZFYVE26
ZFYVE27
ZHX1
ZHX1-C8orf76
ZKSCAN2
ZMIZ1
ZMIZ1-AS1
ZMYM4
ZMYND8
ZNF106
ZNF112
ZNF140
ZNF141
ZNF184
ZNF219
ZNF224
ZNF225
ZNF25
ZNF25-DT
ZNF256
ZNF277
ZNF280C
ZNF280D
ZNF281
ZNF285
ZNF286A
ZNF286A-TBC1D26
ZNF292
ZNF3
ZNF318
ZNF321P
ZNF335
ZNF337
ZNF337-AS1
ZNF341-AS1
ZNF37A
ZNF37BP
ZNF419
ZNF451
ZNF473
ZNF518A
ZNF526
ZNF527
ZNF555
ZNF559
ZNF559-ZNF177
ZNF564
ZNF567
ZNF576
ZNF611
ZNF616
ZNF664
ZNF687
ZNF687-AS1
ZNF689
ZNF692
ZNF7
ZNF764
ZNF77
ZNF8
ZNF8-DT
ZNF8-ERVK3-1
ZNF808
ZNF816
ZNF816-ZNF321P
ZNF821
ZNF83
ZNF888
ZRANB2-AS2
ZSCAN10
ZSCAN22
ZSWIM3
ZSWIM4
ZSWIM6
ZW10
ZWILCH
ZZZ3
