HGNC.symbol
APC
CREBBP
CSNK2A1
CTBP1
CTNNB1
GSK3B
HNF1A
MAP3K7
MYC
NLK
PPARD
PPP2CA
SMAD4
TLE1
EP300
MAP2K1
SKIL
SMAD2
SMAD3
TGFB2
TGFB3
ZFYVE9
AKT1
CHUK
ELK1
NFKB1
PIK3CA
PIK3R1
RAC1
RALA
RELA
RHOA
