HGNC.symbol
SMARCD1
PAK2
STAG2
RBM22
PTPRF
STX12
SPPL3
NCSTN
USP7
FADS1
PHF23
STK11
DKC1
CUX1
LDB2
AP1M1
NACC1
RAB6A
RBM5
CCAR1
WTAP
TOPBP1
SMC3
TNFRSF1A
SP3
RBPMS
UBTF
NUP85
QRICH1
KIF5B
SCD
ILKAP
NCBP1
AP2B1
ZMAT2
USP47
BAZ1B
TJP1
GLG1
PPP2R5D
TNPO3
FNTA
ACTN1
HIF1A
CNOT2
USP1
PITPNB
RYK
AP2M1
LUC7L3
YY1
PRRC2B
ZC3H7B
BECN1
ZC3H11A
SFRP1
SAFB
PPP6R3
POLR2B
HNF1B
SETD5
TBL1X
RBM25
USP5
RNF2
CTDNEP1
UBQLN1
ATP6V1A
FUBP1
PPP2R5C
WDR82
CARM1
NUTF2
TUBB2A
KLHDC3
ARPC4
PLRG1
EHMT2
TSPAN14
PUM2
SMARCA4
CHD3
MEIS2
NFE2L1
SNX2
TOMM40
PTPRS
EIF2S3
SALL1
PBX2
TAB2
IQGAP1
RBM17
PLXND1
ASH2L
SND1
SON
TPX2
RAB10
CELF1
CTCF
SF3B4
CBFB
ATP6V0D1
ATP6V1B2
PRPF40A
SMARCC1
PAFAH1B1
VASP
TUBB2B
ACTR1A
EFNB1
USP22
HPRT1
PAX8
UBE2R2
SMARCE1
LASP1
MYH9
PGD
SSBP3
MAP4K4
DCUN1D5
MOB1A
ATP6V0B
SYNCRIP
DNMT1
BRD7
ZRANB2
VCAN
MCL1
DAZAP1
TFDP1
CENPB
STT3B
CS
SNX1
NMT1
MTA1
EZH2
EIF2S2
KDM1A
TARDBP
ACTL6A
HDAC3
RSRC2
SRRM1
DBN1
RAB8A
BAG6
TTYH3
API5
NXF1
SRSF11
WT1
ATP6AP1
NRBP1
THRAP3
EFTUD2
PRPF8
H2AFY2
AHCYL1
ABCE1
PSMD2
CDK16
PSIP1
ACIN1
GLUL
RHEB
WBP11
SGTA
ADNP
G3BP2
PPP2CB
COPS4
SNW1
HNRNPUL2
SF1
MAPKAPK2
ADAM10
ATP2A2
TNKS2
FGFR1
CTNND1
SRRM2
COPS2
ACTR2
ACTR3
PLS3
OTUB1
TM9SF2
MSN
IGBP1
SF3A3
VDAC3
PSMD1
PSMD14
CDK1
NR2F2
RUVBL2
SMC1A
EVL
ZNF146
VPS35
ETF1
HNRNPD
SNRPA1
CCND2
NPTN
PLXNB2
PRKACA
ACLY
ILF3
GLYR1
TM9SF3
CBX1
SLC38A2
CUL1
PSMC1
PBX1
FAM120A
DNAJA2
PSME3
UBAP2L
YWHAG
SF3B3
CSE1L
CUL3
NCKAP1
RAB7A
PTK7
VCP
IK
TOP2B
COPB1
DDX6
HNRNPH2
IPO5
CRK
MTA2
CSNK1D
RAN
LDB1
RAD23B
WDR1
SMARCB1
BRD2
MORF4L1
COPA
RAB14
PPM1G
FERMT2
CALD1
PSMC2
UBE2I
CTDSP1
PSMD12
FXR1
PSMD13
STT3A
SIN3B
IPO7
RAB2A
TOP1
XPO1
SF3B1
PDHA1
MAPK1
C6orf62
RHOA
PLAGL1
HNRNPR
DNAJC7
SPIN1
NUCKS1
CSNK1G2
PICALM
EIF5
GANAB
ADD1
COPS3
HNRNPUL1
RAB11A
HP1BP3
PTP4A2
DAG1
CHMP4B
CLTC
CWC15
HSPA4
RNPS1
SEC61A1
DCTN2
PSMB5
CSDE1
RCC2
PSMD4
CCND3
CHD4
EIF3B
COPB2
NISCH
CCNA2
LAMC1
MAT2A
ACTA2
MMP14
PUF60
PRRC2A
DDX3X
KHDRBS1
PSMD6
FKBP8
EIF3E
MBD3
UBA2
HDLBP
CAPZA2
ARCN1
PSMC4
DDX1
PSMD3
SERBP1
EWSR1
PA2G4
PTGES3
COPS5
PPP4C
PPP1CB
ARF5
HSD17B10
AHSA1
RBBP4
U2AF2
EIF3D
CSNK2B
ILF2
CTBP1
EIF3A
ACTN4
EIF4A2
MCM6
TOP2A
AKT1
GTF2I
MATR3
STIP1
TRA2B
SRSF7
UBA1
SF3B2
SAE1
PSMA2
ARPC2
COPS6
FLNA
COPZ1
HDAC2
NDFIP1
RBBP7
DHX15
PPP1CC
DHX9
CALM1
PCNA
PRKAR1A
PSMC5
CDH11
NAP1L1
RBM39
PSMC6
PSMC3
SRSF1
NCL
CCT7
EIF3G
HMGB2
KPNB1
HNRNPC
PPP2R1A
CTNNA1
H2AFY
RAD21
YWHAB
EIF4G1
CAPRIN1
PSMA1
BZW1
NASP
SNRNP70
RPL11
TRIM28
CCT3
ATP1B1
COL1A1
RPS7
EIF4B
SSRP1
ANP32A
DDB1
CCT4
HNRNPL
TUBB4B
PSAP
DDX17
IGFBP5
YWHAZ
EIF3I
PTBP1
IVNS1ABP
SFPQ
PSMA6
ITGB1
RAC1
CCT8
GNB1
PSMB1
CLTA
RPL18
DDX5
GNB2
HNRNPM
EIF3F
CSNK1A1
MAGED2
GNAI2
PPP2CA
COL1A2
NONO
ANP32B
YBX1
PSMA7
TCP1
FUS
EIF4G2
MAGED1
COL4A1
ARF1
PCBP1
CCT2
PABPC1
HNRNPK
ATP1A1
VDAC1
DDX39B
HNRNPF
GRB10
CNBP
PRMT1
COL3A1
RPL5
HNRNPU
EIF4A1
SLC25A5
CCT5
NPM1
HNRNPH1
RPL3
EEF1G
HSPA5
RPL18A
PDIA3
RPL13
RPL6
P4HB
TSC22D1
TUBA1A
RPS18
CTNNB1
HSP90B1
GPC3
RPS6
HNRNPA2B1
YWHAE
ATP5A1
RPS10
TUBA1B
HSPA8
RPS11
H3F3A
RPL7
TUBB
EEF2
ATP5B
ACTB
RPL4
RPS4X
ACTG1
HSP90AB1
RPL8
RPS5
EEF1A1
