HGNC.symbol
ACIN1
ACTB
ACTG1
ACTL6A
ACTN4
ACTR1A
ACTR2
ACTR3
ADD1
ADD3
ADNP
ADRM1
AGPAT1
AHCYL1
AHSA1
AKAP13
ALKBH5
AMD1
ANKRD11
ANKRD12
ANKRD17
ANP32A
ANP32B
AP2M1
AP3D1
APBB1
ARF1
ARF4
ARID1A
ARID2
ARID4B
ARID5B
ARIH1
ARIH2
ARPC2
ARPC4
ARRDC3
ATF2
ATG4B
ATP1A1
ATP2B1
ATP2C1
ATP5A1
ATP5B
ATP6AP1
ATP6V0B
ATP6V0D1
ATRX
AUTS2
AZIN1
BABAM1
BAG6
BAZ1A
BAZ1B
BAZ2B
BPTF
BRD2
BRD3
BRD4
BRWD1
BZW1
C6orf62
CACUL1
CALD1
CALM1
CAMTA1
CAPRIN1
CAPZA2
CBX1
CBX6
CCAR1
CCDC88A
CCNC
CCND2
CCNL1
CCT2
CCT3
CCT4
CCT5
CCT6A
CCT7
CCT8
CDC5L
CDH11
CDH2
CDK16
CELF1
CHD1
CHD4
CHD7
CHD9
CLSTN1
CLTA
CNBP
CNOT2
CNOT4
CNOT7
CNP
COL1A1
COL2A1
COPB1
COPB2
COPS2
COPS3
COPS4
COPS5
COPS6
COPZ1
CPSF6
CPSF7
CREB1
CRK
CSDE1
CSE1L
CSNK1A1
CSNK1D
CSNK1E
CSNK2A1
CSNK2B
CSTF3
CTDSP1
CTNNA1
CTNNB1
CUX1
CWC15
DACH1
DBN1
DCAF5
DCAF7
DCTN2
DCUN1D5
DDB1
DDX1
DDX17
DDX21
DDX3X
DDX46
DDX5
DDX6
DERL2
DHX15
DHX9
DLC1
DNAJA2
DNAJC2
DNAJC7
DNMT1
DUSP6
DYNC1H1
DYNC1LI1
DYNC1LI2
EBP
EEF1A1
EEF1G
EEF2
EFNA5
EFNB1
EHMT2
EIF2S2
EIF2S3
EIF3A
EIF3D
EIF3E
EIF3F
EIF3G
EIF3I
EIF4A1
EIF4A2
EIF4A3
EIF4B
EIF4G1
EIF4G2
EIF5
EIF5B
ELAVL1
ELMSAN1
ENAH
EPC1
EWSR1
EXOC5
EYA1
FADS1
FAM49B
FAM60A
FBL
FBLN1
FBXL3
FBXO21
FERMT2
FGFR1
FHL1
FNTA
FOSB
FOXO3
FOXP1
FUBP1
FUS
FXR1
FZD2
G6PD
GANAB
GDI1
GGNBP2
GLG1
GLUL
GLYR1
GMDS
GNAI2
GNB1
GNB2
GNB2L1
GPATCH8
GPC3
GPS1
GSPT1
GTF2I
H2AFY
H2AFY2
H3F3A
HAS2
HDAC2
HDAC3
HDLBP
HELLS
HERPUD1
HEXIM1
HIF1A
HIPK2
HMGB2
HMGCS1
HNRNPA1
HNRNPA2B1
HNRNPA3
HNRNPC
HNRNPD
HNRNPF
HNRNPH1
HNRNPH2
HNRNPH3
HNRNPK
HNRNPL
HNRNPLL
HNRNPM
HNRNPR
HNRNPU
HNRNPUL1
HOXA11
HP1BP3
HPRT1
HSD17B10
HSF2
HSP90AB1
HSP90B1
HSPA5
HSPA8
HSPA9
HSPD1
HSPH1
HTATSF1
IFNGR2
IGBP1
IK
ILF2
ILF3
ILKAP
ING3
INTS6
IP6K2
IPO5
ISY1
ITGB1
JADE1
JARID2
JMJD1C
KAT5
KDM2B
KDM5A
KEAP1
KHDRBS1
KIAA0907
KIF2A
KIF5B
KLC1
KLF6
KLHDC3
KMT2A
