"HGNC.symbol"
"ABCC9"
"ADAMTS10"
"CACNA1C"
"CHD4"
"COL1A1"
"COL2A1"
"COL3A1"
"EFTUD2"
"FBN1"
"KMT2A"
"MED12"
"MED13L"
"MEGF8"
"NOTCH1"
"NR2F2"
"RBM10"
"SMAD4"
"SMARCA4"
"SMARCB1"
"SMC3"
"ZEB2"
"AP1B1"
"AP2B1"
"DNM2"
"HECTD1"
"LRP1"
"MYH10"
"PDE2A"
"PLXND1"
